Date,Ticker,Open,High,Low,Close,Adj_Close,Volume
2021-03-01,TSLA,230.0366668701172,239.6666717529297,228.35000610351562,239.47666931152344,239.47666931152344,81408600
2021-03-02,AAPL,128.41000366210938,128.72000122070312,125.01000213623047,125.12000274658203,121.64925384521484,102260900
2021-03-02,MSFT,237.00999450683594,237.3000030517578,233.4499969482422,233.8699951171875,223.9272003173828,22812500
2021-03-02,NVDA,13.899999618530273,13.920499801635742,13.395999908447266,13.40625,13.352368354797363,264116000
2021-03-02,TSLA,239.42666625976562,240.3699951171875,228.3333282470703,228.81333923339844,228.81333923339844,71196600
2021-03-03,AAPL,124.80999755859375,125.70999908447266,121.83999633789062,122.05999755859375,118.67411804199219,112966300
2021-03-03,MSFT,232.16000366210938,233.5800018310547,227.25999450683594,227.55999755859375,217.88546752929688,34029500
2021-03-03,NVDA,13.426250457763672,13.451499938964844,12.798749923706055,12.804750442504883,12.753286361694336,377592000
2021-03-03,TSLA,229.3300018310547,233.56666564941406,217.23666381835938,217.73333740234375,217.73333740234375,90624000
2021-03-04,AAPL,121.75,123.5999984741211,118.62000274658203,120.12999725341797,116.79764556884766,178155000
2021-03-04,MSFT,226.74000549316406,232.49000549316406,224.25999450683594,226.72999572753906,217.09075927734375,44727800
2021-03-04,NVDA,12.800749778747559,12.975000381469727,12.083749771118164,12.37024974822998,12.32053279876709,573344000
2021-03-04,TSLA,218.60000610351562,222.81666564941406,200.0,207.14666748046875,207.14666748046875,197758500
2021-03-05,AAPL,120.9800033569336,121.94000244140625,117.56999969482422,121.41999816894531,118.0518569946289,153766600
2021-03-05,MSFT,229.52000427246094,233.27000427246094,226.4600067138672,231.60000610351562,221.7537078857422,41872800
2021-03-05,NVDA,12.550000190734863,12.550000190734863,11.67924976348877,12.46150016784668,12.411416053771973,542840000
2021-03-05,TSLA,208.68666076660156,209.27999877929688,179.8300018310547,199.31666564941406,199.31666564941406,268189500
2021-03-08,AAPL,120.93000030517578,121.0,116.20999908447266,116.36000061035156,113.1322250366211,154376600
2021-03-08,MSFT,231.3699951171875,233.3699951171875,227.1300048828125,227.38999938964844,217.7227020263672,35267400
2021-03-08,NVDA,12.449999809265137,12.4712495803833,11.566499710083008,11.593250274658203,11.546656608581543,543112000
2021-03-08,TSLA,200.18333435058594,206.7100067138672,186.26333618164062,187.6666717529297,187.6666717529297,155361000
2021-03-09,AAPL,119.02999877929688,122.05999755859375,118.79000091552734,121.08999633789062,117.73102569580078,129525800
2021-03-09,MSFT,232.8800048828125,235.3800048828125,231.6699981689453,233.77999877929688,223.84103393554688,33080500
2021-03-09,NVDA,12.130249977111816,12.61674976348877,12.059249877929688,12.52025032043457,12.474234580993652,521824000
2021-03-09,TSLA,202.72666931152344,226.02999877929688,198.40333557128906,224.52667236328125,224.52667236328125,202569900
2021-03-10,AAPL,121.69000244140625,122.16999816894531,119.44999694824219,119.9800033569336,116.65182495117188,111943300
2021-03-10,MSFT,237.0,237.0,232.0399932861328,232.4199981689453,222.5388641357422,29746800
2021-03-10,NVDA,12.840499877929688,12.979999542236328,12.457500457763672,12.468250274658203,12.42242431640625,384376000
2021-03-10,TSLA,233.43333435058594,239.28334045410156,218.35333251953125,222.68666076660156,222.68666076660156,181817100
2021-03-11,AAPL,122.54000091552734,123.20999908447266,121.26000213623047,121.95999908447266,118.5768814086914,103026500
2021-03-11,MSFT,234.9600067138672,239.1699981689453,234.30999755859375,237.1300048828125,227.04861450195312,29907600
2021-03-11,NVDA,12.949999809265137,13.046250343322754,12.73449993133545,12.993499755859375,12.945746421813965,299916000
2021-03-11,TSLA,233.13333129882812,234.1666717529297,225.72666931152344,233.1999969482422,233.1999969482422,108761700
2021-03-12,AAPL,120.4000015258789,121.16999816894531,119.16000366210938,121.02999877929688,117.67269134521484,88105100
2021-03-12,MSFT,234.00999450683594,235.82000732421875,233.22999572753906,235.75,225.72726440429688,22653700
2021-03-12,NVDA,12.648249626159668,12.888750076293945,12.59000015258789,12.855999946594238,12.808751106262207,243964000
2021-03-12,TSLA,223.3333282470703,231.6266632080078,222.04666137695312,231.2433319091797,231.2433319091797,100751400
2021-03-15,AAPL,121.41000366210938,124.0,120.41999816894531,123.98999786376953,120.55058288574219,92403800
2021-03-15,MSFT,234.9600067138672,235.19000244140625,231.80999755859375,234.80999755859375,224.82725524902344,26034900
2021-03-15,NVDA,12.864749908447266,13.20674991607666,12.767250061035156,13.19124984741211,13.142769813537598,221988000
2021-03-15,TSLA,231.3633270263672,237.72666931152344,228.01333618164062,235.97999572753906,235.97999572753906,88006800
2021-03-16,AAPL,125.69999694824219,127.22000122070312,124.72000122070312,125.56999969482422,122.08675384521484,115227900
2021-03-16,MSFT,236.27999877929688,240.05999755859375,235.94000244140625,237.7100067138672,227.60397338867188,28092200
2021-03-16,NVDA,13.356499671936035,13.512499809265137,13.11674976348877,13.291250228881836,13.242401123046875,272128000
2021-03-16,TSLA,234.4499969482422,235.97332763671875,223.6666717529297,225.6266632080078,225.6266632080078,96587100
2021-03-17,AAPL,124.05000305175781,125.86000061035156,122.33999633789062,124.76000213623047,121.2992172241211,111932600
2021-03-17,MSFT,236.14999389648438,238.5500030517578,233.22999572753906,237.0399932861328,226.96240234375,29562100
2021-03-17,NVDA,13.039750099182129,13.45324993133545,12.989500045776367,13.3412504196167,13.292217254638672,243864000
2021-03-17,TSLA,218.9566650390625,234.57666015625,217.00332641601562,233.93666076660156,233.93666076660156,121117500
2021-03-18,AAPL,122.87999725341797,123.18000030517578,120.31999969482422,120.52999877929688,117.18656921386719,121229700
2021-03-18,MSFT,232.55999755859375,234.19000244140625,230.3300018310547,230.72000122070312,220.91110229492188,34833000
2021-03-18,NVDA,13.136500358581543,13.184000015258789,12.717000007629395,12.72249984741211,12.675742149353027,293896000
2021-03-18,TSLA,228.09666442871094,229.7433319091797,217.3333282470703,217.72000122070312,217.72000122070312,99674400
2021-03-19,AAPL,119.9000015258789,121.43000030517578,119.68000030517578,119.98999786376953,116.66153717041016,185549500
2021-03-19,MSFT,231.02000427246094,232.47000122070312,229.35000610351562,230.35000610351562,220.55686950683594,46430700
2021-03-19,NVDA,12.75,12.921500205993652,12.612500190734863,12.845749855041504,12.798538208007812,299208000
2021-03-19,TSLA,215.53334045410156,219.07666015625,208.2066650390625,218.2899932861328,218.2899932861328,128682000
2021-03-22,AAPL,120.33000183105469,123.87000274658203,120.26000213623047,123.38999938964844,119.96720886230469,111912300
2021-03-22,MSFT,230.27000427246094,236.89999389648438,230.13999938964844,235.99000549316406,225.95706176757812,30127000
2021-03-22,NVDA,12.912750244140625,13.394499778747559,12.906749725341797,13.186249732971191,13.137784957885742,297804000
2021-03-22,TSLA,228.19667053222656,233.2066650390625,222.9166717529297,223.3333282470703,223.3333282470703,118536600
2021-03-23,AAPL,123.33000183105469,124.23999786376953,122.13999938964844,122.54000091552734,119.14078521728516,95467100
2021-03-23,MSFT,237.49000549316406,241.0500030517578,237.07000732421875,237.5800018310547,227.4794921875,31638400
2021-03-23,NVDA,13.254249572753906,13.344499588012695,13.021249771118164,13.07075023651123,13.022711753845215,222048000
2021-03-23,TSLA,225.2566680908203,225.93333435058594,219.1699981689453,220.72000122070312,220.72000122070312,91475700
2021-03-24,AAPL,122.81999969482422,122.9000015258789,120.06999969482422,120.08999633789062,116.75875854492188,88530500
2021-03-24,MSFT,237.85000610351562,238.0,235.32000732421875,235.4600067138672,225.44960021972656,25620100
2021-03-24,NVDA,13.151249885559082,13.159250259399414,12.636750221252441,12.642999649047852,12.59653091430664,245840000
2021-03-24,TSLA,222.6366729736328,222.67333984375,210.0366668701172,210.08999633789062,210.08999633789062,101385600
2021-03-25,AAPL,119.54000091552734,121.66000366210938,119.0,120.58999633789062,117.24488830566406,98844700
2021-03-25,MSFT,235.3000030517578,236.94000244140625,231.57000732421875,232.33999633789062,222.4622344970703,34061900
2021-03-25,NVDA,12.499500274658203,12.714750289916992,12.272000312805176,12.535249710083008,12.489180564880371,295144000
2021-03-25,TSLA,204.3333282470703,215.1666717529297,203.1666717529297,213.4633331298828,213.4633331298828,117674700
2021-03-26,AAPL,120.3499984741211,121.4800033569336,118.91999816894531,121.20999908447266,117.84768676757812,94071200
2021-03-26,MSFT,231.5500030517578,236.7100067138672,231.5500030517578,236.47999572753906,226.42626953125,25479900
2021-03-26,NVDA,12.554499626159668,12.856249809265137,12.373499870300293,12.839249610900879,12.792059898376465,363968000
2021-03-26,TSLA,213.9566650390625,214.60667419433594,199.9633331298828,206.23666381835938,206.23666381835938,101558400
2021-03-29,AAPL,121.6500015258789,122.58000183105469,120.7300033569336,121.38999938964844,118.02271270751953,80819200
2021-03-29,MSFT,236.58999633789062,236.8000030517578,231.8800048828125,235.24000549316406,225.2389678955078,25227500
2021-03-29,NVDA,12.820249557495117,13.0625,12.699999809265137,12.948249816894531,12.90066146850586,273520000
2021-03-29,TSLA,205.2133331298828,205.4933319091797,198.67333984375,203.76333618164062,203.76333618164062,85911000
2021-03-30,AAPL,120.11000061035156,120.4000015258789,118.86000061035156,119.9000015258789,116.57403564453125,85671900
2021-03-30,MSFT,233.52999877929688,233.85000610351562,231.10000610351562,231.85000610351562,221.99305725097656,24792000
2021-03-30,NVDA,12.842000007629395,12.975250244140625,12.704999923706055,12.871749877929688,12.824441909790039,200204000
2021-03-30,TSLA,200.5833282470703,212.55332946777344,197.00332641601562,211.8733367919922,211.8733367919922,118297200
2021-03-31,AAPL,121.6500015258789,123.5199966430664,121.1500015258789,122.1500015258789,118.7616195678711,118323800
2021-03-31,MSFT,232.91000366210938,239.10000610351562,232.38999938964844,235.77000427246094,225.74639892578125,43623500
2021-03-31,NVDA,13.01550006866455,13.470499992370605,12.982500076293945,13.348250389099121,13.299193382263184,314776000
2021-03-31,TSLA,215.5399932861328,224.0,213.70333862304688,222.64332580566406,222.64332580566406,100011900
2021-04-01,AAPL,123.66000366210938,124.18000030517578,122.48999786376953,123.0,119.5880355834961,75089100
2021-04-01,MSFT,238.47000122070312,242.83999633789062,238.0500030517578,242.35000610351562,232.04664611816406,30338000
2021-04-01,NVDA,13.572250366210938,13.869999885559082,13.511249542236328,13.811750411987305,13.760986328125,308276000
2021-04-01,TSLA,229.4566650390625,230.80667114257812,219.80667114257812,220.5833282470703,220.5833282470703,105895200
2021-04-05,AAPL,123.87000274658203,126.16000366210938,123.06999969482422,125.9000015258789,122.40760040283203,88651200
2021-04-05,MSFT,242.75999450683594,249.9600067138672,242.6999969482422,249.07000732421875,238.4810028076172,36910600
2021-04-05,NVDA,13.867500305175781,14.013999938964844,13.732999801635742,13.987500190734863,13.936092376708984,255672000
2021-04-05,TSLA,235.90333557128906,236.05332946777344,228.23333740234375,230.35000610351562,230.35000610351562,125528400
2021-04-06,AAPL,126.5,127.12999725341797,125.6500015258789,126.20999908447266,122.708984375,80171300
2021-04-06,MSFT,247.61000061035156,249.39999389648438,246.8800048828125,247.86000061035156,237.32240295410156,22931900
2021-04-06,NVDA,13.999750137329102,14.05424976348877,13.773500442504883,13.861499786376953,13.810554504394531,191744000
2021-04-06,TSLA,230.10000610351562,232.18333435058594,227.1233367919922,230.5399932861328,230.5399932861328,84815400
2021-04-07,AAPL,125.83000183105469,127.91999816894531,125.13999938964844,127.9000015258789,124.35212707519531,83466700
2021-04-07,MSFT,247.80999755859375,250.92999267578125,247.19000244140625,249.89999389648438,239.27574157714844,22719800
2021-04-07,NVDA,13.880749702453613,14.243499755859375,13.71150016784668,14.143500328063965,14.09151840209961,251284000
2021-04-07,TSLA,229.0,230.4600067138672,222.6133270263672,223.6566619873047,223.6566619873047,78928200
2021-04-08,AAPL,128.9499969482422,130.38999938964844,128.52000427246094,130.36000061035156,126.74391174316406,88844600
2021-04-08,MSFT,252.77000427246094,254.13999938964844,252.0,253.25,242.48330688476562,23625200
2021-04-08,NVDA,14.252750396728516,14.471500396728516,14.24899959564209,14.317000389099121,14.264383316040039,244416000
2021-04-08,TSLA,225.7933349609375,229.85000610351562,223.88333129882812,227.93333435058594,227.93333435058594,71772900
2021-04-09,AAPL,129.8000030517578,133.0399932861328,129.47000122070312,133.0,129.31065368652344,106686700
2021-04-09,MSFT,252.8699951171875,255.99000549316406,252.44000244140625,255.85000610351562,244.9727783203125,24326800
2021-04-09,NVDA,14.21399974822998,14.407999992370605,14.175000190734863,14.399999618530273,14.347075462341309,195172000
2021-04-09,TSLA,225.92333984375,226.99000549316406,223.14332580566406,225.67333984375,225.67333984375,64311300
2021-04-12,AAPL,132.52000427246094,132.85000610351562,130.6300048828125,131.24000549316406,127.5994644165039,91420000
2021-04-12,MSFT,254.7100067138672,257.6700134277344,254.6199951171875,255.91000366210938,245.0302276611328,27148700
2021-04-12,NVDA,14.289750099182129,15.352499961853027,14.139249801635742,15.208999633789062,15.153104782104492,869324000
2021-04-12,TSLA,228.56666564941406,234.93333435058594,227.3633270263672,233.9933319091797,233.9933319091797,87407100
2021-04-13,AAPL,132.44000244140625,134.66000366210938,131.92999267578125,134.42999267578125,130.70098876953125,91266500
2021-04-13,MSFT,257.260009765625,259.19000244140625,256.8299865722656,258.489990234375,247.50051879882812,23837500
2021-04-13,NVDA,15.231499671936035,15.699999809265137,15.125749588012695,15.679499626159668,15.62187385559082,676212000
2021-04-13,TSLA,237.56666564941406,254.3333282470703,236.8866729736328,254.10667419433594,254.10667419433594,133958400
2021-04-14,AAPL,134.94000244140625,135.0,131.66000366210938,132.02999877929688,128.3675537109375,87222800
2021-04-14,MSFT,257.4800109863281,258.8299865722656,255.16000366210938,255.58999633789062,244.72377014160156,23070900
2021-04-14,NVDA,15.625,15.720499992370605,15.227499961853027,15.277000427246094,15.220854759216309,385500000
2021-04-14,TSLA,256.8999938964844,260.2633361816406,242.67666625976562,244.07666015625,244.07666015625,147052200
2021-04-15,AAPL,133.82000732421875,135.0,133.63999938964844,134.5,130.76904296875,89347100
2021-04-15,MSFT,257.92999267578125,259.92999267578125,257.7300109863281,259.5,248.4676055908203,25627500
2021-04-15,NVDA,15.662500381469727,16.214250564575195,15.631500244140625,16.137250900268555,16.07794761657715,598480000
2021-04-15,TSLA,247.6999969482422,247.89666748046875,240.43666076660156,246.28334045410156,246.28334045410156,83546700
2021-04-16,AAPL,134.3000030517578,134.6699981689453,133.27999877929688,134.16000366210938,130.4384307861328,84922400
2021-04-16,MSFT,259.4700012207031,261.0,257.6000061035156,260.739990234375,249.6548614501953,24878600
2021-04-16,NVDA,16.05299949645996,16.16575050354004,15.865249633789062,15.912500381469727,15.854016304016113,335208000
2021-04-16,TSLA,242.88333129882812,249.80332946777344,241.53334045410156,246.5933380126953,246.5933380126953,83938500
2021-04-19,AAPL,133.50999450683594,135.47000122070312,133.33999633789062,134.83999633789062,131.099609375,94264200
2021-04-19,MSFT,260.19000244140625,261.4800109863281,257.82000732421875,258.739990234375,247.7398681640625,23209300
2021-04-19,NVDA,15.536499977111816,15.807499885559082,15.232999801635742,15.361749649047852,15.305292129516602,404420000
2021-04-19,TSLA,239.86666870117188,241.8000030517578,230.60000610351562,238.2100067138672,238.2100067138672,119058600
2021-04-20,AAPL,135.02000427246094,135.52999877929688,131.80999755859375,133.11000061035156,129.41761779785156,94812300
2021-04-20,MSFT,257.82000732421875,260.20001220703125,256.8399963378906,258.260009765625,247.28028869628906,19722900
2021-04-20,NVDA,15.323249816894531,15.496999740600586,14.963000297546387,15.171250343322754,15.11549186706543,334132000
2021-04-20,TSLA,239.13999938964844,245.75,236.89666748046875,239.663330078125,239.663330078125,106827000
2021-04-21,AAPL,132.36000061035156,133.75,131.3000030517578,133.5,129.79678344726562,68847100
2021-04-21,MSFT,258.94000244140625,260.67999267578125,257.25,260.5799865722656,249.50164794921875,24030400
2021-04-21,NVDA,15.118749618530273,15.362500190734863,15.102250099182129,15.36050033569336,15.304046630859375,216776000
2021-04-21,TSLA,234.92333984375,248.27999877929688,232.6666717529297,248.0399932861328,248.0399932861328,93646500
2021-04-22,AAPL,133.0399932861328,134.14999389648438,131.41000366210938,131.94000244140625,128.28001403808594,84566500
2021-04-22,MSFT,260.2099914550781,261.7799987792969,255.63999938964844,257.1700134277344,246.23663330078125,25606200
2021-04-22,NVDA,15.375,15.43850040435791,14.783499717712402,14.850250244140625,14.795670509338379,277788000
2021-04-22,TSLA,247.1666717529297,251.2566680908203,239.34666442871094,239.89666748046875,239.89666748046875,106770900
2021-04-23,AAPL,132.16000366210938,135.1199951171875,132.16000366210938,134.32000732421875,130.59405517578125,78657500
2021-04-23,MSFT,257.8800048828125,261.510009765625,257.2699890136719,261.1499938964844,250.0474395751953,21462600
2021-04-23,NVDA,14.934249877929688,15.335000038146973,14.900250434875488,15.265250205993652,15.209147453308105,227500000
2021-04-23,TSLA,239.93333435058594,245.7866668701172,238.48666381835938,243.13333129882812,243.13333129882812,85110000
2021-04-26,AAPL,134.8300018310547,135.05999755859375,133.55999755859375,134.72000122070312,130.98292541503906,66905100
2021-04-26,MSFT,261.6600036621094,262.44000244140625,260.1700134277344,261.54998779296875,250.4303436279297,19763300
2021-04-26,NVDA,15.1850004196167,15.479000091552734,15.125,15.477999687194824,15.421112060546875,197796000
2021-04-26,TSLA,247.0,249.76666259765625,244.20333862304688,246.06666564941406,246.06666564941406,93115500
2021-04-27,AAPL,135.00999450683594,135.41000366210938,134.11000061035156,134.38999938964844,130.66209411621094,66015800
2021-04-27,MSFT,261.5799865722656,263.19000244140625,260.1199951171875,261.9700012207031,250.8325958251953,31014200
2021-04-27,NVDA,15.578499794006348,15.670499801635742,15.354499816894531,15.381750106811523,15.32521915435791,164572000
2021-04-27,TSLA,239.32000732421875,241.3333282470703,234.4499969482422,234.913330078125,234.913330078125,88311000
2021-04-28,AAPL,134.30999755859375,135.02000427246094,133.0800018310547,133.5800018310547,129.87454223632812,107760100
2021-04-28,MSFT,256.0799865722656,256.5400085449219,252.9499969482422,254.55999755859375,243.73760986328125,46903100
2021-04-28,NVDA,15.364500045776367,15.53225040435791,15.215499877929688,15.276749610900879,15.220603942871094,209416000
2021-04-28,TSLA,232.1366729736328,236.1666717529297,231.1999969482422,231.46665954589844,231.46665954589844,66813000
2021-04-29,AAPL,136.47000122070312,137.07000732421875,132.4499969482422,133.47999572753906,129.77732849121094,151101000
2021-04-29,MSFT,255.4600067138672,256.1000061035156,249.0,252.50999450683594,241.7747802734375,40589000
2021-04-29,NVDA,15.399999618530273,15.43649959564209,15.071499824523926,15.324749946594238,15.268425941467285,173196000
2021-04-29,TSLA,233.1699981689453,234.0833282470703,222.8333282470703,225.6666717529297,225.6666717529297,86536200
2021-04-30,AAPL,131.77999877929688,133.55999755859375,131.07000732421875,131.4600067138672,127.8133773803711,109839500
2021-04-30,MSFT,249.74000549316406,253.0800018310547,249.60000610351562,252.17999267578125,241.45875549316406,30945100
2021-04-30,NVDA,15.174500465393066,15.364999771118164,14.996999740600586,15.009499549865723,14.954334259033203,201912000
2021-04-30,TSLA,222.52999877929688,238.49000549316406,222.04666137695312,236.47999572753906,236.47999572753906,122276100
2021-05-03,AAPL,132.0399932861328,134.07000732421875,131.8300018310547,132.5399932861328,128.86341857910156,75135100
