Date,Ticker,Open,High,Low,Close,Adj_Close,Volume,Sentiment_Mean,Sentiment_Std,Headline_Count,Has_News
2021-02-18,TSLA,260.29998779296875,264.89666748046875,258.75665283203125,262.4599914550781,262.4599914550781,53871300,-0.0619764,0.4578095,11,True
2021-02-19,AAPL,130.24000549316406,130.7100067138672,128.8000030517578,129.8699951171875,126.26744842529297,87668800,-0.28113547,0.4479396,6,True
2021-02-19,MSFT,243.75,243.86000061035156,240.17999267578125,240.97000122070312,230.725341796875,25262600,0.264653,0.41003957,4,True
2021-02-19,NVDA,15.024499893188477,15.177000045776367,14.846750259399414,14.92650032043457,14.866510391235352,271724000,0.0,0.0,0,False
2021-02-19,TSLA,265.0,265.5966796875,259.1233215332031,260.4333190917969,260.4333190917969,56874900,-0.12455863,0.5656615,7,True
2021-02-22,AAPL,128.00999450683594,129.72000122070312,125.5999984741211,126.0,122.50482177734375,103916400,-0.19218256,0.7863997,9,True
2021-02-22,MSFT,237.4199981689453,237.92999267578125,232.39999389648438,234.50999450683594,224.54002380371094,36446900,-0.20946762,0.33288914,2,True
2021-02-22,NVDA,14.774749755859375,15.13325023651123,14.324999809265137,14.35575008392334,14.298054695129395,325884000,-0.06438293,0.6124403,3,True
2021-02-22,TSLA,254.2133331298828,256.1666564941406,236.73333740234375,238.1666717529297,238.1666717529297,111809100,0.07690344,0.5339736,10,True
2021-02-23,AAPL,123.76000213623047,126.70999908447266,118.38999938964844,125.86000061035156,122.36869812011719,158273000,0.042760234,0.488002,3,True
2021-02-23,MSFT,230.3300018310547,234.8300018310547,228.72999572753906,233.27000427246094,223.35276794433594,30228700,-0.25608978,0.20844857,4,True
2021-02-23,NVDA,14.075249671936035,14.238750457763672,13.38949966430664,14.142000198364258,14.085163116455078,391780000,0.029576028,0.0,1,True
2021-02-23,TSLA,220.7100067138672,237.8699951171875,206.3333282470703,232.94667053222656,232.94667053222656,199820700,-0.19962995,0.6803923,12,True
2021-02-24,AAPL,124.94000244140625,125.55999755859375,122.2300033569336,125.3499984741211,121.87286376953125,111039900,0.0001978064,0.50533503,8,True
2021-02-24,MSFT,230.00999450683594,235.1999969482422,229.0,234.5500030517578,224.57826232910156,26339700,0.71901864,0.28452244,3,True
2021-02-24,NVDA,14.122750282287598,14.506750106811523,13.755999565124512,14.49899959564209,14.440726280212402,448320000,0.27922106,0.57413954,6,True
2021-02-24,TSLA,237.28334045410156,248.3333282470703,231.38999938964844,247.33999633789062,247.33999633789062,110301000,-0.07831492,0.7064884,10,True
2021-02-25,AAPL,124.68000030517578,126.45999908447266,120.54000091552734,120.98999786376953,117.63380432128906,148199500,-0.12708737,0.4493924,2,True
2021-02-25,MSFT,232.0800018310547,234.58999633789062,227.8800048828125,228.99000549316406,219.25466918945312,39542200,-0.27509558,0.24007718,2,True
2021-02-25,NVDA,14.045499801635742,14.374750137329102,13.2162504196167,13.307499885559082,13.254015922546387,824436000,-0.09007031,0.8080789,7,True
2021-02-25,TSLA,242.0500030517578,245.73666381835938,223.52667236328125,227.4066619873047,227.4066619873047,117071700,-0.15852818,0.73716176,8,True
2021-02-26,AAPL,122.58999633789062,124.8499984741211,121.19999694824219,121.26000213623047,117.89630889892578,164560400,-0.13628031,0.68971,4,True
2021-02-26,MSFT,231.52999877929688,235.3699951171875,229.5399932861328,232.3800048828125,222.50054931640625,37819200,0.022359641,0.0,1,True
2021-02-26,NVDA,13.7524995803833,13.854499816894531,13.361000061035156,13.714500427246094,13.659381866455078,500932000,-0.09576076,0.17767079,2,True
2021-02-26,TSLA,233.3333282470703,235.56666564941406,219.836669921875,225.1666717529297,225.1666717529297,123267600,-0.31934908,0.68725526,9,True
2021-03-01,AAPL,123.75,127.93000030517578,122.79000091552734,127.79000091552734,124.24517822265625,116307900,0.1974307,0.3753048,7,True
2021-03-01,MSFT,235.89999389648438,237.47000122070312,233.14999389648438,236.94000244140625,226.86668395996094,25324000,0.060408965,0.3516192,4,True
2021-03-01,NVDA,13.875,13.925000190734863,13.553250312805176,13.841750144958496,13.78611946105957,353184000,0.0,0.0,0,False
2021-03-01,TSLA,230.0366668701172,239.6666717529297,228.35000610351562,239.47666931152344,239.47666931152344,81408600,-0.13947205,0.39688957,9,True
2021-03-02,AAPL,128.41000366210938,128.72000122070312,125.01000213623047,125.12000274658203,121.64925384521484,102260900,0.040487297,0.3930943,4,True
2021-03-02,MSFT,237.00999450683594,237.3000030517578,233.4499969482422,233.8699951171875,223.9272003173828,22812500,-0.21612439,0.3935238,2,True
2021-03-02,NVDA,13.899999618530273,13.920499801635742,13.395999908447266,13.40625,13.352368354797363,264116000,0.0,0.0,0,False
2021-03-02,TSLA,239.42666625976562,240.3699951171875,228.3333282470703,228.81333923339844,228.81333923339844,71196600,-0.24072666,0.636209,10,True
2021-03-03,AAPL,124.80999755859375,125.70999908447266,121.83999633789062,122.05999755859375,118.67411804199219,112966300,-0.22747508,0.46837118,8,True
2021-03-03,MSFT,232.16000366210938,233.5800018310547,227.25999450683594,227.55999755859375,217.88546752929688,34029500,-0.40086105,0.4286536,3,True
2021-03-03,NVDA,13.426250457763672,13.451499938964844,12.798749923706055,12.804750442504883,12.753286361694336,377592000,0.0,0.0,0,False
2021-03-03,TSLA,229.3300018310547,233.56666564941406,217.23666381835938,217.73333740234375,217.73333740234375,90624000,-0.0240448,0.24491875,11,True
2021-03-04,AAPL,121.75,123.5999984741211,118.62000274658203,120.12999725341797,116.79764556884766,178155000,-0.44959933,0.6936604,5,True
2021-03-04,MSFT,226.74000549316406,232.49000549316406,224.25999450683594,226.72999572753906,217.09075927734375,44727800,-0.46634144,0.6157879,4,True
2021-03-04,NVDA,12.800749778747559,12.975000381469727,12.083749771118164,12.37024974822998,12.32053279876709,573344000,0.0,0.0,0,False
2021-03-04,TSLA,218.60000610351562,222.81666564941406,200.0,207.14666748046875,207.14666748046875,197758500,-0.04932149,0.6238919,10,True
2021-03-05,AAPL,120.9800033569336,121.94000244140625,117.56999969482422,121.41999816894531,118.0518569946289,153766600,-0.33876592,0.54821223,4,True
2021-03-05,MSFT,229.52000427246094,233.27000427246094,226.4600067138672,231.60000610351562,221.7537078857422,41872800,-0.1750117,0.89008325,4,True
2021-03-05,NVDA,12.550000190734863,12.550000190734863,11.67924976348877,12.46150016784668,12.411416053771973,542840000,-0.9414926,0.0,1,True
2021-03-05,TSLA,208.68666076660156,209.27999877929688,179.8300018310547,199.31666564941406,199.31666564941406,268189500,-0.11293944,0.6292558,5,True
2021-03-08,AAPL,120.93000030517578,121.0,116.20999908447266,116.36000061035156,113.1322250366211,154376600,-0.31744006,0.47128218,6,True
2021-03-08,MSFT,231.3699951171875,233.3699951171875,227.1300048828125,227.38999938964844,217.7227020263672,35267400,-0.040338505,0.49919564,6,True
2021-03-08,NVDA,12.449999809265137,12.4712495803833,11.566499710083008,11.593250274658203,11.546656608581543,543112000,0.0,0.0,0,False
2021-03-08,TSLA,200.18333435058594,206.7100067138672,186.26333618164062,187.6666717529297,187.6666717529297,155361000,0.20412974,0.5206913,11,True
2021-03-09,AAPL,119.02999877929688,122.05999755859375,118.79000091552734,121.08999633789062,117.73102569580078,129525800,-0.37356916,0.5485358,9,True
2021-03-09,MSFT,232.8800048828125,235.3800048828125,231.6699981689453,233.77999877929688,223.84103393554688,33080500,-0.067147374,0.926804,3,True
2021-03-09,NVDA,12.130249977111816,12.61674976348877,12.059249877929688,12.52025032043457,12.474234580993652,521824000,0.0,0.0,0,False
2021-03-09,TSLA,202.72666931152344,226.02999877929688,198.40333557128906,224.52667236328125,224.52667236328125,202569900,0.041181255,0.56144714,10,True
2021-03-10,AAPL,121.69000244140625,122.16999816894531,119.44999694824219,119.9800033569336,116.65182495117188,111943300,-0.0055240556,0.54428935,12,True
2021-03-10,MSFT,237.0,237.0,232.0399932861328,232.4199981689453,222.5388641357422,29746800,-0.041400384,0.22426476,4,True
2021-03-10,NVDA,12.840499877929688,12.979999542236328,12.457500457763672,12.468250274658203,12.42242431640625,384376000,0.017128656,0.013887134,3,True
2021-03-10,TSLA,233.43333435058594,239.28334045410156,218.35333251953125,222.68666076660156,222.68666076660156,181817100,0.14311767,0.60448116,14,True
2021-03-11,AAPL,122.54000091552734,123.20999908447266,121.26000213623047,121.95999908447266,118.5768814086914,103026500,-0.2296046,0.56540346,10,True
2021-03-11,MSFT,234.9600067138672,239.1699981689453,234.30999755859375,237.1300048828125,227.04861450195312,29907600,-0.13681933,0.5056781,2,True
2021-03-11,NVDA,12.949999809265137,13.046250343322754,12.73449993133545,12.993499755859375,12.945746421813965,299916000,0.0,0.0,0,False
2021-03-11,TSLA,233.13333129882812,234.1666717529297,225.72666931152344,233.1999969482422,233.1999969482422,108761700,0.31785083,0.4148372,11,True
2021-03-12,AAPL,120.4000015258789,121.16999816894531,119.16000366210938,121.02999877929688,117.67269134521484,88105100,-0.3479277,0.64059395,8,True
2021-03-12,MSFT,234.00999450683594,235.82000732421875,233.22999572753906,235.75,225.72726440429688,22653700,-0.54350454,0.3607009,3,True
2021-03-12,NVDA,12.648249626159668,12.888750076293945,12.59000015258789,12.855999946594238,12.808751106262207,243964000,0.0,0.0,0,False
2021-03-12,TSLA,223.3333282470703,231.6266632080078,222.04666137695312,231.2433319091797,231.2433319091797,100751400,-0.21695963,0.47173774,10,True
2021-03-15,AAPL,121.41000366210938,124.0,120.41999816894531,123.98999786376953,120.55058288574219,92403800,-0.1210325,0.42076144,2,True
2021-03-15,MSFT,234.9600067138672,235.19000244140625,231.80999755859375,234.80999755859375,224.82725524902344,26034900,0.10721878,0.6446383,8,True
2021-03-15,NVDA,12.864749908447266,13.20674991607666,12.767250061035156,13.19124984741211,13.142769813537598,221988000,0.0,0.0,0,False
2021-03-15,TSLA,231.3633270263672,237.72666931152344,228.01333618164062,235.97999572753906,235.97999572753906,88006800,-0.066034004,0.48060536,10,True
2021-03-16,AAPL,125.69999694824219,127.22000122070312,124.72000122070312,125.56999969482422,122.08675384521484,115227900,0.0035995245,0.7571974,13,True
2021-03-16,MSFT,236.27999877929688,240.05999755859375,235.94000244140625,237.7100067138672,227.60397338867188,28092200,-0.08263548,0.4440998,5,True
2021-03-16,NVDA,13.356499671936035,13.512499809265137,13.11674976348877,13.291250228881836,13.242401123046875,272128000,0.76361954,0.0,1,True
2021-03-16,TSLA,234.4499969482422,235.97332763671875,223.6666717529297,225.6266632080078,225.6266632080078,96587100,-0.10844495,0.3844996,10,True
2021-03-17,AAPL,124.05000305175781,125.86000061035156,122.33999633789062,124.76000213623047,121.2992172241211,111932600,-0.18607567,0.7156724,7,True
2021-03-17,MSFT,236.14999389648438,238.5500030517578,233.22999572753906,237.0399932861328,226.96240234375,29562100,0.19989178,1.007074,2,True
2021-03-17,NVDA,13.039750099182129,13.45324993133545,12.989500045776367,13.3412504196167,13.292217254638672,243864000,0.0,0.0,0,False
2021-03-17,TSLA,218.9566650390625,234.57666015625,217.00332641601562,233.93666076660156,233.93666076660156,121117500,-0.24602325,0.6312693,7,True
2021-03-18,AAPL,122.87999725341797,123.18000030517578,120.31999969482422,120.52999877929688,117.18656921386719,121229700,-0.15982683,0.44131032,10,True
2021-03-18,MSFT,232.55999755859375,234.19000244140625,230.3300018310547,230.72000122070312,220.91110229492188,34833000,0.21484926,0.64081585,4,True
2021-03-18,NVDA,13.136500358581543,13.184000015258789,12.717000007629395,12.72249984741211,12.675742149353027,293896000,0.0,0.0,0,False
2021-03-18,TSLA,228.09666442871094,229.7433319091797,217.3333282470703,217.72000122070312,217.72000122070312,99674400,0.0140473135,0.60607153,11,True
2021-03-19,AAPL,119.9000015258789,121.43000030517578,119.68000030517578,119.98999786376953,116.66153717041016,185549500,0.18421526,0.5281418,11,True
2021-03-19,MSFT,231.02000427246094,232.47000122070312,229.35000610351562,230.35000610351562,220.55686950683594,46430700,0.8928935,0.011744894,2,True
2021-03-19,NVDA,12.75,12.921500205993652,12.612500190734863,12.845749855041504,12.798538208007812,299208000,-0.8514679,0.0,1,True
2021-03-19,TSLA,215.53334045410156,219.07666015625,208.2066650390625,218.2899932861328,218.2899932861328,128682000,-0.12753345,0.5644578,11,True
2021-03-22,AAPL,120.33000183105469,123.87000274658203,120.26000213623047,123.38999938964844,119.96720886230469,111912300,-0.110408336,0.7276648,8,True
2021-03-22,MSFT,230.27000427246094,236.89999389648438,230.13999938964844,235.99000549316406,225.95706176757812,30127000,-0.19178948,0.29306874,2,True
2021-03-22,NVDA,12.912750244140625,13.394499778747559,12.906749725341797,13.186249732971191,13.137784957885742,297804000,-0.45779014,0.07604199,3,True
2021-03-22,TSLA,228.19667053222656,233.2066650390625,222.9166717529297,223.3333282470703,223.3333282470703,118536600,0.023851983,0.44526786,9,True
2021-03-23,AAPL,123.33000183105469,124.23999786376953,122.13999938964844,122.54000091552734,119.14078521728516,95467100,-0.25214934,0.46557215,9,True
2021-03-23,MSFT,237.49000549316406,241.0500030517578,237.07000732421875,237.5800018310547,227.4794921875,31638400,-0.32322374,0.772515,6,True
2021-03-23,NVDA,13.254249572753906,13.344499588012695,13.021249771118164,13.07075023651123,13.022711753845215,222048000,0.9162383,0.0,1,True
2021-03-23,TSLA,225.2566680908203,225.93333435058594,219.1699981689453,220.72000122070312,220.72000122070312,91475700,-0.13007377,0.4911214,11,True
2021-03-24,AAPL,122.81999969482422,122.9000015258789,120.06999969482422,120.08999633789062,116.75875854492188,88530500,-0.045977514,0.5944155,7,True
2021-03-24,MSFT,237.85000610351562,238.0,235.32000732421875,235.4600067138672,225.44960021972656,25620100,0.09322731,0.4654989,5,True
2021-03-24,NVDA,13.151249885559082,13.159250259399414,12.636750221252441,12.642999649047852,12.59653091430664,245840000,0.0,0.0,0,False
2021-03-24,TSLA,222.6366729736328,222.67333984375,210.0366668701172,210.08999633789062,210.08999633789062,101385600,-0.04313482,0.52570546,10,True
2021-03-25,AAPL,119.54000091552734,121.66000366210938,119.0,120.58999633789062,117.24488830566406,98844700,-0.010439783,0.74849916,5,True
2021-03-25,MSFT,235.3000030517578,236.94000244140625,231.57000732421875,232.33999633789062,222.4622344970703,34061900,-0.14661396,0.96291,3,True
2021-03-25,NVDA,12.499500274658203,12.714750289916992,12.272000312805176,12.535249710083008,12.489180564880371,295144000,0.0,0.0,0,False
2021-03-25,TSLA,204.3333282470703,215.1666717529297,203.1666717529297,213.4633331298828,213.4633331298828,117674700,0.09559353,0.59791636,11,True
2021-03-26,AAPL,120.3499984741211,121.4800033569336,118.91999816894531,121.20999908447266,117.84768676757812,94071200,-0.112822406,0.29208598,6,True
2021-03-26,MSFT,231.5500030517578,236.7100067138672,231.5500030517578,236.47999572753906,226.42626953125,25479900,-0.29471272,0.50344634,4,True
2021-03-26,NVDA,12.554499626159668,12.856249809265137,12.373499870300293,12.839249610900879,12.792059898376465,363968000,0.0,0.0,0,False
2021-03-26,TSLA,213.9566650390625,214.60667419433594,199.9633331298828,206.23666381835938,206.23666381835938,101558400,0.16417024,0.62259114,11,True
2021-03-29,AAPL,121.6500015258789,122.58000183105469,120.7300033569336,121.38999938964844,118.02271270751953,80819200,-0.38843685,0.47827548,8,True
2021-03-29,MSFT,236.58999633789062,236.8000030517578,231.8800048828125,235.24000549316406,225.2389678955078,25227500,-0.5878753,0.42368662,3,True
2021-03-29,NVDA,12.820249557495117,13.0625,12.699999809265137,12.948249816894531,12.90066146850586,273520000,0.08914879,0.07278047,2,True
2021-03-29,TSLA,205.2133331298828,205.4933319091797,198.67333984375,203.76333618164062,203.76333618164062,85911000,-0.43452683,0.4941368,9,True
2021-03-30,AAPL,120.11000061035156,120.4000015258789,118.86000061035156,119.9000015258789,116.57403564453125,85671900,-0.2076925,0.6741319,10,True
2021-03-30,MSFT,233.52999877929688,233.85000610351562,231.10000610351562,231.85000610351562,221.99305725097656,24792000,-0.8032177,0.26765686,3,True
2021-03-30,NVDA,12.842000007629395,12.975250244140625,12.704999923706055,12.871749877929688,12.824441909790039,200204000,0.8692753,0.0,1,True
2021-03-30,TSLA,200.5833282470703,212.55332946777344,197.00332641601562,211.8733367919922,211.8733367919922,118297200,-0.30236384,0.57940054,10,True
2021-03-31,AAPL,121.6500015258789,123.5199966430664,121.1500015258789,122.1500015258789,118.7616195678711,118323800,0.13303155,0.6861418,11,True
2021-03-31,MSFT,232.91000366210938,239.10000610351562,232.38999938964844,235.77000427246094,225.74639892578125,43623500,-0.35684586,0.5361775,3,True
2021-03-31,NVDA,13.01550006866455,13.470499992370605,12.982500076293945,13.348250389099121,13.299193382263184,314776000,0.042540923,0.689283,2,True
2021-03-31,TSLA,215.5399932861328,224.0,213.70333862304688,222.64332580566406,222.64332580566406,100011900,-0.31693682,0.60264087,11,True
2021-04-01,AAPL,123.66000366210938,124.18000030517578,122.48999786376953,123.0,119.5880355834961,75089100,-0.19040956,0.34742478,10,True
2021-04-01,MSFT,238.47000122070312,242.83999633789062,238.0500030517578,242.35000610351562,232.04664611816406,30338000,0.14537412,0.651762,3,True
2021-04-01,NVDA,13.572250366210938,13.869999885559082,13.511249542236328,13.811750411987305,13.760986328125,308276000,-0.43218842,0.6644056,2,True
2021-04-01,TSLA,229.4566650390625,230.80667114257812,219.80667114257812,220.5833282470703,220.5833282470703,105895200,0.08242608,0.64919937,11,True
2021-04-05,AAPL,123.87000274658203,126.16000366210938,123.06999969482422,125.9000015258789,122.40760040283203,88651200,0.07118745,0.61122036,9,True
2021-04-05,MSFT,242.75999450683594,249.9600067138672,242.6999969482422,249.07000732421875,238.4810028076172,36910600,-0.26141396,0.3531119,4,True
2021-04-05,NVDA,13.867500305175781,14.013999938964844,13.732999801635742,13.987500190734863,13.936092376708984,255672000,0.0,0.0,0,False
2021-04-05,TSLA,235.90333557128906,236.05332946777344,228.23333740234375,230.35000610351562,230.35000610351562,125528400,0.273058,0.68081826,11,True
2021-04-06,AAPL,126.5,127.12999725341797,125.6500015258789,126.20999908447266,122.708984375,80171300,-0.24271202,0.6690013,11,True
2021-04-06,MSFT,247.61000061035156,249.39999389648438,246.8800048828125,247.86000061035156,237.32240295410156,22931900,0.10914339,0.8354391,4,True
2021-04-06,NVDA,13.999750137329102,14.05424976348877,13.773500442504883,13.861499786376953,13.810554504394531,191744000,0.0,0.0,0,False
2021-04-06,TSLA,230.10000610351562,232.18333435058594,227.1233367919922,230.5399932861328,230.5399932861328,84815400,0.0763276,0.56885594,11,True
2021-04-07,AAPL,125.83000183105469,127.91999816894531,125.13999938964844,127.9000015258789,124.35212707519531,83466700,-0.27748036,0.7495563,5,True
2021-04-07,MSFT,247.80999755859375,250.92999267578125,247.19000244140625,249.89999389648438,239.27574157714844,22719800,0.069191016,0.6216354,6,True
2021-04-07,NVDA,13.880749702453613,14.243499755859375,13.71150016784668,14.143500328063965,14.09151840209961,251284000,0.06081447,0.0,1,True
2021-04-07,TSLA,229.0,230.4600067138672,222.6133270263672,223.6566619873047,223.6566619873047,78928200,-0.23262691,0.70386183,11,True
2021-04-08,AAPL,128.9499969482422,130.38999938964844,128.52000427246094,130.36000061035156,126.74391174316406,88844600,-0.11078769,0.52934694,10,True
2021-04-08,MSFT,252.77000427246094,254.13999938964844,252.0,253.25,242.48330688476562,23625200,-0.1358557,0.58710015,8,True
2021-04-08,NVDA,14.252750396728516,14.471500396728516,14.24899959564209,14.317000389099121,14.264383316040039,244416000,0.0,0.0,0,False
2021-04-08,TSLA,225.7933349609375,229.85000610351562,223.88333129882812,227.93333435058594,227.93333435058594,71772900,0.057073962,0.6691726,12,True
2021-04-09,AAPL,129.8000030517578,133.0399932861328,129.47000122070312,133.0,129.31065368652344,106686700,-0.19865692,0.52584416,9,True
2021-04-09,MSFT,252.8699951171875,255.99000549316406,252.44000244140625,255.85000610351562,244.9727783203125,24326800,-0.32389066,0.45674807,6,True
2021-04-09,NVDA,14.21399974822998,14.407999992370605,14.175000190734863,14.399999618530273,14.347075462341309,195172000,0.15053645,0.0,1,True
2021-04-09,TSLA,225.92333984375,226.99000549316406,223.14332580566406,225.67333984375,225.67333984375,64311300,0.07821538,0.6455489,11,True
2021-04-12,AAPL,132.52000427246094,132.85000610351562,130.6300048828125,131.24000549316406,127.5994644165039,91420000,-0.090890974,0.6891635,16,True
2021-04-12,MSFT,254.7100067138672,257.6700134277344,254.6199951171875,255.91000366210938,245.0302276611328,27148700,0.067453876,0.80790573,14,True
2021-04-12,NVDA,14.289750099182129,15.352499961853027,14.139249801635742,15.208999633789062,15.153104782104492,869324000,-0.10343433,0.7085188,7,True
